POSITIVE	Kenapa aku pilih classroom, karena Classroom ini bagus bisa mengumpulkan tugas dan melihat tugas. Kenapa masih liat komen ini cepet download nanti nyesel loh kalau gak download Ayo cepet!!!
NEGATIVE	gais buat kalian yg yg gabisa ngirim tugas itu lagi eror yaa aku juga gabisa trus kata guruku suruh kirim di grup kls aja gcrnya lagi eror. oh iya ini ko aku update notifikasi tugas tugas kok udah ga muncul lagi yahh padahal semisal mapel ips udah diposting trus dibagian notifikasi udah direfresh berkali kali tetep aja ga muncul notif ips tolong diperbaiki ya
NEGATIVE	Kecewa !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Gara gara classroom jadwal mabar ML berkurang
NEGATIVE	Bagus banget!! Tapi kok ada bug yang tiba2 ada notif tugas gitu ya? Ini sangat mengganggu sekali..mohon di fik??
POSITIVE	Terima kasih sebelumnya sudh membuat aplikasi ini ngebantu banget buat sekolah online , tapi ada beberapa kendala nih pihak google segera perbaiki ya karena kita sebagai pelajar butuh banget kalau ngga ada kendala kan sekolah online nya bisa lancar.
NEGATIVE	Assalamualaikum warahmatullahi wabarakatuh, maaf sebelumnya tolong diperbaiki aplikasinya soalnya sudah hampir 1 jam lebih tugas nya gak mau kekirim, terutama tugas vidio
NEGATIVE	Bnyk tiga pusing
NEGATIVE	KIRIM TUGAS/UPLOAD FILE FOTO NYA LAMA BANGET DAH, KUOTA LANCAR KIRIM NYA 5 MENITAN 1 FOTO, TOLONG LAH DI PERBAIKI LAGI YANG KEK GITU, SANGAT MENGGANGGU DAN MEMPERLAMBAT!!!!!!
NEGATIVE	Bug nya benerin dong, saya sering tidak dapet notifikasi atau telat notifikasinya jadi saya tidak bisa absen dan telat absen jadi dianggap tidak hadir. Tolong notifikasi nya di benerin biar langsung masuk kalo ada pemberitahuan
NEGATIVE	Saya gasuka sama aplikasi ini karna gara" Aplikasi ini saya jadi sibuk ngerjain tugas Yg buat saya pusing
NEGATIVE	Pinter enggak depresi iya
NEGATIVE	Tolong di perbaiki, masa ngirim video 4 menit gak selesai² dan ujung ujungnya gak kekirim, tolong di perbaiki, jadi lama aku kirim tugas nya, ??????
NEGATIVE	Ini kenapa ya sudah di perbarui jadi ngga bisa upload,pakai pdf juga sudah,pakai drive juga udah,tetap ga bisa kirim tolong di perbaiki ya??
POSITIVE	Apk nya udah bagus, tapi kok kenapa setiap hari ada notifikasi tugas ya?, Tolong segera diperbaiki
NEGATIVE	Ini kapan di fix bug nya SETIAP PAGI ADA NOTIF TUGAS!!! Tolong segera di fix bug nya
NEGATIVE	Mohon yah untuk Google classroom ini, mengapa kirim foto/video itu lamaaaaa bangettt, saya ngirim foto bisa 2 menit, ngirim video 100 mb sampe sejam!!!!! Mohon di perbaiki
NEGATIVE	Tolong di-update karena sangat lambat saat mengirim tugas. Itu bug atau apa sih ? bikin ga tepat waktu jadiny kalo ngirim tugas tlol. Nilai aku nanti berkurang woy tolong dimengerti lagi
NEGATIVE	Gara gara loading yang ujung2nya gagal terus ga bs di upload jadi deh ga dapet nilai.. Wooooiiiiii benerin dong kan buat masukin nilai nih, masa tiap upload harus pake esmosi terooooossss
NEGATIVE	aplikasi nya bagus tp kenapa bintang 2? karena kesel aja sama tugas banyak
POSITIVE	Kita harus punya aplikasi ini di saat ada corona belajar di rumahhhh trosssssss
POSITIVE	Terimakasih???? Aplikasi ini sangat membantu kami menyelesaikan tugas dengan mudah,tapi tolong saat mengirim tugas kenapa harus menunggu lama? Tolong di perbaiki lagi ??????
NEGATIVE	Kalo mau kumpulkan tugas yang fotonya banyak, lama banget. Contohnya saya kirim 6 foto nungguin sampe 10 menitan baru selesai
POSITIVE	Asik banget class room ini, membuatku semangat belajar??!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi boong hayyuu palpale palpalee erere
POSITIVE	Jujur banget suka memudahkan siswa. BTW saya Siswa. So saya melihat rating GCR ini miris, saya tau bukan karena bug tapi karena kalian benci kan adanya notif tugas!??. Gk malah seneng di ingatin eh jatuhin rating
POSITIVE	Semangat terus updet aplikasi yang membantu pelajaran online, kami sebagai murid terimakasi oleh pihak googel karena insiatif membuat aplikasi ini untuk kami para pelajar online tanpa ada googel class room mukin kami tidak bisa melakukan pelajaran daring . Terimakasi Kami akan suport selalu
NEGATIVE	Assalamu'alaikum min tolong dong kasih notiv dong aplikasinya, biar pas lagi masuk ke classroom gak kaget ngeliat tugas + kasih fitur bagikan kode class yang sudah di buat jika menjadi murid
POSITIVE	Kok komentarnyA kebanyakkan yang aneh2?? Tugas numpuk kok yang disalahin google classroomnya..?? Salahin diri sendiri dong..yang sukanya nundA nunda tugas sekolahnya..sampe numpuk.
NEGATIVE	GCR TOLOL BEGO PADAHAL JARINGAN LANCAR MALAH LAMA TEKIRIMNYA
NEGATIVE	Banyak bug nya, lagi enak enak rebahan eh malah ada notif tugas,bug nya sangat mengganggu ank muda sekarang,tolong segera di perbaiki lagi agar guru saya berhenti memberikan tugas
NEGATIVE	Kok gk sesuai ya sama ekspetasi kirain memudahkan malah mempersulit.alasanya kenapa setiap mau kirim video maupun foto itu selalu lama dan selalu gagal tolong developer perbaikan bukan apa² nilai di kelas ku malah turun ......tolong perbaiki
NEGATIVE	Apk ngeselin gk jelas
NEGATIVE	Maaf kok tugasku gak kekirim kirim sih,udah aku tunggu dari kemarin pagi sampai sekarang kok gak bisa kekirim vidionya??, tolong diperbaiki ya??, nanti kalo udah bisa kekirim aku tambah jadi 5bintang deh?, mks??
NEGATIVE	Harusnya gak ada aplikasi ini aku di kasih tugas banyak ,foto lurus malah kesamping , aplikasi keramat yang ku benci tugas numpuk, nambah Terios bikin setresss lebih baik di hapus, aplikasi dihapus kami puas
NEGATIVE	Parah banget classroom nya udah berapa hari gk bisa kirim tugas selalu di tolak sampai ortu gue berdebat sama guru gara gara classroom minta solusi nya dong gimana caranya bisa pulih lagi
POSITIVE	Hadeh bro, padahal apk ini membantu sekali buat sekolah tp kalian malah rating satu jika menurut kalian ini apk meresahkan berarti lu gk mau belajar dan gak mau naik kelas.
NEGATIVE	Semenjak di perbarui pas mau buka link Google chroom/link YouTube mesti di download atau di aktifkan padahal kan udh download you tube/chroom. Tolong lah ini gimana??
POSITIVE	Banyak bug, ketika saya sedang santai banyak notifikasi dari guru.. CANDA gaes, aplikasi ini membantu banget pas masa pandemi gini meski kita gk bisa tatap muka kita jadi bisa tetap belajar????????
POSITIVE	Maaf, saya ingin mengirim tugas, tapi tidak bisa. Gara gara masalah ini saya jadi sering terlambat, padahal kondisi bagus. Mohon dibantu
NEGATIVE	Apk ini sangat banyak bug yg gak jelas. Lagi enak tidur malah ada notif tugas, bug ini sangat membagongkan, tolong di hilangkan bug nya agar saya dapat tidur dengan nyenyak seharian????
NEGATIVE	Kak maaf ni ya aku kasih bintang 1 soalnya setiap jam 08:00-13:00 ad notif terus mohon di fix kak ga enak banget soalnya ??
POSITIVE	Asikk bgtt classroom nyaa belajar jdi gampang lewat google ini seru bgtt dehh???!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
POSITIVE	Halo Anakku di masa depan yang kamu lihat saat ini adalah Komentar Ayahmu pada tahun 2021 tanggal 29 bulan Juli Jam 16:08 Indonesia,Jawa Barat,Citra Indah City
NEGATIVE	Tolong dong di perbaiki masa saya udh setengah jam nunggu upload video untuk di kirim ke guru gk selesai selesai apalagi klu ada tugas yang memang ada jangka waktu terbatas tolong dong di perbaiki pliss saya mohon klu tidak nilai saya anjlok terus
POSITIVE	Kok ku dah ngirim tugas nya, tapi kata gurunya blm, kan baNgs4t capaek2 buat, katanya blm kumpul, barutu pas kumpul dibilang terlambat diserahkan ,jadi nilainya pas kkm, kan kim4k , tolong di perbaiki lah apk nya
NEGATIVE	Up video atau foto loading nya lama banget beda sama yang ver lama cepet lah ini lama banget yang sekarang,gmn dong solusi nya saya sering telat ngumpulin gegara nih loading nya lama
NEGATIVE	Ini kenapa yh clasroom makin di uptade makin banyak tugasnya tolong perbaiki bug ini yh saya tidak mau ini terjadi lagi??
NEGATIVE	Eh kok nge bug mulu si? Setiap hari ada notif tugas? Ada masalah apa si kawan?
POSITIVE	Aplikasinya bagus cuma kalau guru memposting materi selalu tidak ada notifikasinya padahal di pengaturan sudah diaktifkan semuanya. Tolong diperbaiki untuk kenyamanannya. Terima kasih??
NEGATIVE	Tolong saat mengupload file tugas dipercepat saya sering terlambat menyerahkan tugas karena mengupload nya lama
POSITIVE	Apakah ini bug atau fitur? saya sudah kirim tugas terus tugasnya dikembalikan oleh guru. Keesokan harinya kok keterangan tugasnya 'tidak selesai ' seharusnya kan keterangannya selesai.
NEGATIVE	Tolong dong perbaiki aplikasi GC nya saya mau mengirim tugas video tapi tidak bisa terkirim tolong dong buat kenyamanan buat pengguna nya semoga kolo di update bisa mengirim tugas video nya itu aj maaf saya kasih bintang 1 karena saya tidak nyaman menggunakan apk ini mengirim tugas video aja tidak bisa
POSITIVE	Apknya bagus banget.... tolong lebih bijak dalam menilai apk ya semuanya. Apk sebagus ini masa hanya dapet rating 3 itu, sangat disayangkan
NEGATIVE	ko makin jelek sihh kenpa kalau kirim foto lama banget loadingnya!!! kalau saya kirim banyak foto bisa² saya selalu telat buat kirim tugas!!! tolong di perbaiki lagiii_-
POSITIVE	Mudah banget woi cara ngertiinn clasroom ini cuma emang lambat sih kalo guru ngirim tugas bentuk video semua orang kaya gitu kok ini cocok banget untuk belajar online aku kasih bintang 5 deh
NEGATIVE	Tolong diperbaiki, sebelum diupdet,klu ada tugas masuk selalu ada notifikasi tpi sekarang gk ada, sehingga mempersulit proses belajar,nanti klu udh diperbaiki kasih bintang 5 deh????
NEGATIVE	saya kesusahan dalam mengirim tugas, selalu ada notifikasi bahwa gambar /media eror. Ini membuat nilai saya berpengaruh dikarenakan selalu kesusahan dalam mengirim tugas nya
POSITIVE	Apk ini tuh bagus bego,cuma lunya aja yg ngga bersyukur udh bagus masih bisa blajar pake apk classroom, 1 lagi kalo misalnya tugas pada numpuk ya kerjain bego bukannya curhat ke sini emng kalo mislnya lu curhat kesini tugas lu bisa beres apa.
NEGATIVE	SUNGGUH KU MENYESAL MENGUPDATE GOOGLE CLASSROOM
NEGATIVE	BIKIN SETRESSS ANJG
NEGATIVE	Aku sering telat karna notifikasi gak muncul dan aplikasi sering error saat ngirim tugas , peringkat kelas saya menjadi menurun , semoga cepat kembali skolah tatap muka
NEGATIVE	Tidak adanya notifikasi tugas membuat saya kesusahan melihat apakah tugas sudah dikirim atau tidak saya harap ada notifikasi kusus untuk GCR agar bisa mempermudah kita memberi tau tugas
NEGATIVE	Apk nya sangat tidak memuaskan lah masak saya baru bangun tidur udah ada notifikasi tugas kan meresahkan hamdeh????
NEGATIVE	Biki nambah tugas aja
POSITIVE	Apknya baguss??
POSITIVE	Bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Apa liat bawah :v kan di bilang bagus ya bagus ??
NEGATIVE	Makin sering gk jelas sekarang, udh cape² ngerjain tugas ehh mau di kumpul malah katanya tidak bisa untuk mengumpul tugas padahal jaringan bagus tapi diulang² tetap gk bisa bukan sekali aja kek gitu, tolong perbaikin lah serasa sia² ngerjain tepat waktu tapi gk bisa di kumpul
NEGATIVE	Gabisa buka link
NEGATIVE	Maaf saya menilai bintang satu, tapi ini menurut saya aplikasi google paling gak niat, ketika ada tugas baru datang dan internet saya sedang lancar selalu saja ada tulisan "maaf terjadi masalah, coba lagi" begitu saja terus, saya sampaj terlambat mengikuti pelajaran, mohon di perbaiki segera
NEGATIVE	gimana sih saya kan mau kirim tugas tapi loading terus update. aplikasi nya dan perbaiki lagi. Loading terus menerus. saya kan mau kirim tugas. hari ini. perbaiki lagi.!!!?
NEGATIVE	Aplikasi tidak berguna saat mau kirim tugas render foto nya lama sekali kan tugas saya jadi terlambat aplikasi sampah tidak layak buat belajar online hapus aja aplikasi nya min pembuat nilai sekolah rusak ini memalukan cuihh.
NEGATIVE	Ngirim tugasnya lama bet sampe gw tertidur ??. Dan ada bug yaitu gw selalu dapat tugas setiap hari, Dan tugas gw pun numpuk, cape sampe banting Wuhan . Jadi tolong diperbaiki bug ini
POSITIVE	aplikasinya bagus, tetapi kenapa ya saya tidak menerima notifikasi di bar atas padahal sudah menyalakan semua pengizinan dan notifikasi baik di apk g.classroom nya maupun di setelan
POSITIVE	Apknya bagus tetapi untuk ukuran file dalam bentuk video kisaran 200mb memakan 7 jam kerja untuk diuploadnnya, mohon diperbaiki apknya, Yg ngoment gk pakai akhlak,devnya kena mental,tolong dibantu buat apknya makin bagus lagi
POSITIVE	Sistem pendidikan di Indonesia, yahh gk tau lah bikin stress. Apalah daya omongan gue gak ada yang denger. Gw cuma bisa curhat disini
POSITIVE	berguna banget aplikasi nya thankss , yang bilang tugas banyakk gara" aplikasi ini sumpah bodoh banget ?? , lagian ini bukan ajang buat komplain ttg tugas kalian , kalo mau komplain lgsg ke guru dong yhahahah ??
NEGATIVE	ini emang sekarang ga bisa join banyak kelas apa gimana sih,tolong dong saya baru join beberapab kelas tapi udh batas maksimum padahal yg kelas sebelumnya sudah saya hapus, cuma kelas yg baru saja yg ada
NEGATIVE	Banyak bug lagi enak tiduran tiba-tiba ada notifikasi tugas, bug ini sangat menggangu jadi tolong segera di perbaiki!!! , Agar guru saya berhenti memberikan tugas
POSITIVE	susah login, pertama saya pakai akun belajar.id ditolak katanya hubungi domain akun. terus coba akun biasa yang lain juga gabisa, bukan satu dua akun aja kucoba tapi udah banyak. kalau bisa mungkin pihak google bisa ngasitau ini masalahnya apa
NEGATIVE	Saya kasih bintang 1 aja soalnya tugas saya gk bisa terkirim terus padahal udah ditekan serahkan berkali kali
NEGATIVE	Apk sih buat belajar tapi saya mulai terganggu karena adanya apk ini yang harusnya saya sudah ga daring ??
NEGATIVE	Banyak banget but, masa setiap hari ada motif tugas kan aneh, namanya bug notifikasi!!!!!!
POSITIVE	Aplikasi nya bagus,saya kerjain tugas juga jadi mudah tinggal liat dari tanggal yang berurutan,ada pembagian mapel,dan sebagainya.Untuk Bug aku blm pernah ngalamin jd ya pantes dapat bintang 5.
POSITIVE	Pagi pagi nyepam tgs
NEGATIVE	Bug lagi, tugas berhasil dikirimkan tapi berbentuk file drive jadi guru tidak bisa membuka tugas siswa. Mohon diperbaiki, Terimakasih
NEGATIVE	Tampilan pada google classroom saya berbeda,tidak ada cara untuk mengirimkan foto tugas.lah terus gimana cara mengirim tugas kalo tombol ngirimnya saja tidak ada.padahal dulu saya pernah download aplikasi ini dan gak ada masalah
POSITIVE	Apk ini sangat membantu saya belajar apalagi apk nya tidak membuat memori saya penuh,,,,kalo ngebug sih ga ada bug. Kalo kata kalian tugas nya menumpuk,,,ya kan guru nya yg kasih tugas kalo tugas yg dikasih guru nya cuma 4 berati yg menumpuk itu tugas kalian yg tidak dikerjakan ??.
NEGATIVE	saya ingin bergabung dengan kelas menggunakan kode tapi selalu muncul"kelas tidak di temukan" sudah 3 minggu ini saya mencari cara supaya bisa masuk ke kelas.
NEGATIVE	Ketika membuka link, disuruh download aplikasinya. Padahal saya sudah download aplikasinya ??????
POSITIVE	bagus banget app ini membantu saya melihat tugas ______________________________________________________________________________________________________________________sekian terimakasih
POSITIVE	buat kalian yang laki aplikasi ini baguss bangettt sangat membantu dalam proses pemanjangan rambut aku pakai aplikasi ini membuat rambutku semakin panjanh dan aku sangat menyukainyaa terima kasihh google clasroom berkat kamu rambutku jadi bisa gondrong
NEGATIVE	Awalnya apk ini berjalan normal tapi semakin lama apk ini malah eror tugas yang diberikan tidak ada yg masuk akhirnya saya hampir DIKELUARKAN DARI SEKOLAH karena masalah ini
NEGATIVE	Saran nih, kalo mau ngirim tugas kasih lah berapa persen tugas video itu terkirim, seperti pas download video di YouTube ada berapa persen video itu terkirim
NEGATIVE	Ngirim tugas lamaaaaaaaaaaaa banget
NEGATIVE	Kok punya saya gak bisa ngirim Vidio sih, Udh di kirim tpi gak sampe ke gurunya, padahal sinyal bagus, kuota bnyak,tpi tetep gak bisa
POSITIVE	Apk ini sangat bagus tapi mohon perbaikan bugnya seperti tulisan yang naik dan perbaikan bug lainnya ??
NEGATIVE	ah bricik kmu
NEGATIVE	Burik masa guru saya kasih tugas buat kamis sama jumat tapi kok gak ada maka nya tolong di benerin pak plis yg punya tolong di benerin ya nanti kalau sudah benar saya kasih bintang ??????????
NEGATIVE	Kenapa saat dikasih video youtube malah disuruh aktifkan atau download youtube dulu padahal youtube saya udah ada
NEGATIVE	Aku ngirim tugas selalu gini "tidak bisa menampilkan file drive, coba lagi" itu udah ku coba ampe 10000kali ga bisa bisa. Trus cara ngirim tugasnya gimanaa woi, nilai aku hancur
NEGATIVE	Kenapa dri krmn muncul bug aneh yaa..bug nya itu daftar tugas yg sudah dikerjakan tpi kok keterangan di gc nya masih belom dikerjakan
POSITIVE	apknya bagus tapi ngasi saran aja buat kasih tema warna item soalnya saya ngerjain tugas malem belum lagi mata saya minus layar dari classroom bener bener bikin saya pusing takut minus saya tambah naik jadi saya harap buat nambahin fitur tema warna hitam terimakasih
NEGATIVE	Tolong di betulkan bugnya, soalnya saya pas bangun tidur selalu ada notif dari Google Classroom dan notif nya terlalu banyak jika tidak saya kerjakan saya bisa kena hukuman sendal melayang, sapu terbang dkk
POSITIVE	Tolong ini kenapa tidak bisa mengirim file.selalu muncul tulisan pilih file.tolong saya sudah di tunggu guru
POSITIVE	Aplikasinya bagus bisa gamapng kirim tugas dan lain lain nya yang bilang aplikasi ini jelek gak bagus itu gak bener karena aplikasinya bener bener bagus kok ynag bilang gitu gak usah biarin yang bilang kayak gitu yang penting aplikasi nya berguna dan bagus bagi orang lain juga .
